tipo;conta;data;banco;valor
Saídas;Despesas bancárias;13/06/2023;Itau Unibanco;-1745,31
Entradas;Receita de aplicações;13/06/2023;Itau Unibanco;29402,82
Entradas;Transferências de entradas;13/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;13/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;13/06/2023;Bradesco;250673,66
Saídas;Fretes;13/06/2023;Bradesco;-75,59
Saídas;Matéria-prima;13/06/2023;Bradesco;-129519,49
Saídas;Insumos de produção;13/06/2023;Bradesco;-931,68
Saídas;Insumos;13/06/2023;Bradesco;-151,78
Saídas;Serviços terceirizados;13/06/2023;Bradesco;-34,45
Saídas;Peças de manutenção;13/06/2023;Bradesco;-65,25
Saídas;Material de consumo;13/06/2023;Bradesco;-23,76
Saídas;Despesas com viagens;13/06/2023;Bradesco;-5,86
Saídas;Outras despesas;13/06/2023;Bradesco;-9,68
Saídas;Despesas bancárias;13/06/2023;Bradesco;-73,35
Entradas;Receita de aplicações;13/06/2023;Bradesco;1036,32
Entradas;Transferências de entradas;13/06/2023;Bradesco;0
Saídas;Transferências de saídas;13/06/2023;Bradesco;0
Entradas;Vendas de produtos;13/06/2023;Inter;73113,87
Saídas;Fretes;13/06/2023;Inter;-20,3
Saídas;Matéria-prima;13/06/2023;Inter;-26509,59
Saídas;Insumos de produção;13/06/2023;Inter;-247,77
Saídas;Insumos;13/06/2023;Inter;-51,5
Saídas;Serviços terceirizados;13/06/2023;Inter;-6,77
Saídas;Peças de manutenção;13/06/2023;Inter;-24,65
Saídas;Material de consumo;13/06/2023;Inter;-3,9
Saídas;Despesas com viagens;13/06/2023;Inter;-1,73
Saídas;Outras despesas;13/06/2023;Inter;-1,74
Saídas;Despesas bancárias;13/06/2023;Inter;-23,17
Entradas;Receita de aplicações;13/06/2023;Inter;264,66
Entradas;Transferências de entradas;13/06/2023;Inter;0
Saídas;Transferências de saídas;13/06/2023;Inter;0
Entradas;Vendas de produtos;14/06/2023;Itau Unibanco;4521509,28
Saídas;Fretes;14/06/2023;Itau Unibanco;-2372,3
Saídas;Matéria-prima;14/06/2023;Itau Unibanco;-2918016,88
Saídas;Insumos de produção;14/06/2023;Itau Unibanco;-17000,34
Saídas;Energia elétrica;14/06/2023;Itau Unibanco;-1194725,21
Saídas;Insumos;14/06/2023;Itau Unibanco;-3648,58
Saídas;Serviços terceirizados;14/06/2023;Itau Unibanco;-905,27
Saídas;Peças de manutenção;14/06/2023;Itau Unibanco;-1699,08
Saídas;Material de consumo;14/06/2023;Itau Unibanco;-616
Saídas;Despesas com viagens;14/06/2023;Itau Unibanco;-111,89
Saídas;Outras despesas;14/06/2023;Itau Unibanco;-168,98
Saídas;Despesas bancárias;14/06/2023;Itau Unibanco;-1275,21
Entradas;Receita de aplicações;14/06/2023;Itau Unibanco;26842,62
Entradas;Transferências de entradas;14/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;14/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;14/06/2023;Bradesco;230549,63
Saídas;Fretes;14/06/2023;Bradesco;-82,18
Saídas;Matéria-prima;14/06/2023;Bradesco;-136635,05
Saídas;Insumos de produção;14/06/2023;Bradesco;-1095,27
Saídas;Energia elétrica;14/06/2023;Bradesco;-61767,87
Saídas;Insumos;14/06/2023;Bradesco;-186,2
Saídas;Serviços terceirizados;14/06/2023;Bradesco;-29,62
Saídas;Peças de manutenção;14/06/2023;Bradesco;-62,96
Saídas;Material de consumo;14/06/2023;Bradesco;-24,28
Saídas;Despesas com viagens;14/06/2023;Bradesco;-7,22
Saídas;Outras despesas;14/06/2023;Bradesco;-9,83
Saídas;Despesas bancárias;14/06/2023;Bradesco;-68,4
Entradas;Receita de aplicações;14/06/2023;Bradesco;1073,29
Entradas;Transferências de entradas;14/06/2023;Bradesco;0
Saídas;Transferências de saídas;14/06/2023;Bradesco;0
Entradas;Vendas de produtos;14/06/2023;Inter;79141,59
Saídas;Fretes;14/06/2023;Inter;-20,37
Saídas;Matéria-prima;14/06/2023;Inter;-26526,81
Saídas;Insumos de produção;14/06/2023;Inter;-221,68
Saídas;Energia elétrica;14/06/2023;Inter;-13665,91
Saídas;Insumos;14/06/2023;Inter;-47,92
Saídas;Serviços terceirizados;14/06/2023;Inter;-8,79
Saídas;Peças de manutenção;14/06/2023;Inter;-18,95
Saídas;Material de consumo;14/06/2023;Inter;-3,77
Saídas;Despesas com viagens;14/06/2023;Inter;-1,54
Saídas;Outras despesas;14/06/2023;Inter;-1,28
Saídas;Despesas bancárias;14/06/2023;Inter;-19,5
Entradas;Receita de aplicações;14/06/2023;Inter;307,94
Entradas;Transferências de entradas;14/06/2023;Inter;0
Saídas;Transferências de saídas;14/06/2023;Inter;0
Entradas;Vendas de produtos;15/06/2023;Itau Unibanco;4112409,31
Saídas;Fretes;15/06/2023;Itau Unibanco;-2210,45
Saídas;Matéria-prima;15/06/2023;Itau Unibanco;-3500313,66
Saídas;Insumos de produção;15/06/2023;Itau Unibanco;-20051,61
Saídas;Insumos;15/06/2023;Itau Unibanco;-3020,92
Saídas;Serviços terceirizados;15/06/2023;Itau Unibanco;-896,41
Saídas;Peças de manutenção;15/06/2023;Itau Unibanco;-1566,64
Saídas;Material de consumo;15/06/2023;Itau Unibanco;-592,72
Saídas;Despesas com viagens;15/06/2023;Itau Unibanco;-160,76
Saídas;Outras despesas;15/06/2023;Itau Unibanco;-238,89
Saídas;Despesas bancárias;15/06/2023;Itau Unibanco;-1337,85
Entradas;Receita de aplicações;15/06/2023;Itau Unibanco;28084,95
Entradas;Transferências de entradas;15/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;15/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;15/06/2023;Bradesco;218420,97
Saídas;Fretes;15/06/2023;Bradesco;-68,43
Saídas;Matéria-prima;15/06/2023;Bradesco;-111262,9
Saídas;Insumos de produção;15/06/2023;Bradesco;-958,37
Saídas;Insumos;15/06/2023;Bradesco;-152,45
Saídas;Serviços terceirizados;15/06/2023;Bradesco;-30,97
Saídas;Peças de manutenção;15/06/2023;Bradesco;-89,81
Saídas;Material de consumo;15/06/2023;Bradesco;-25,16
Saídas;Despesas com viagens;15/06/2023;Bradesco;-6,75
Saídas;Outras despesas;15/06/2023;Bradesco;-8,13
Saídas;Despesas bancárias;15/06/2023;Bradesco;-50,53
Entradas;Receita de aplicações;15/06/2023;Bradesco;1081
Entradas;Transferências de entradas;15/06/2023;Bradesco;0
Saídas;Transferências de saídas;15/06/2023;Bradesco;0
Entradas;Vendas de produtos;15/06/2023;Inter;75616,3
Saídas;Fretes;15/06/2023;Inter;-25,09
Saídas;Matéria-prima;15/06/2023;Inter;-23638,2
Saídas;Insumos de produção;15/06/2023;Inter;-295,83
Saídas;Insumos;15/06/2023;Inter;-47,19
Saídas;Serviços terceirizados;15/06/2023;Inter;-9,11
Saídas;Peças de manutenção;15/06/2023;Inter;-20,08
Saídas;Material de consumo;15/06/2023;Inter;-4,5
Saídas;Despesas com viagens;15/06/2023;Inter;-1,67
Saídas;Outras despesas;15/06/2023;Inter;-1,38
Saídas;Despesas bancárias;15/06/2023;Inter;-19,21
Entradas;Receita de aplicações;15/06/2023;Inter;258,04
Entradas;Transferências de entradas;15/06/2023;Inter;0
Saídas;Transferências de saídas;15/06/2023;Inter;0
Entradas;Vendas de produtos;16/06/2023;Itau Unibanco;4269585,52
Saídas;Fretes;16/06/2023;Itau Unibanco;-2219,78
Saídas;Matéria-prima;16/06/2023;Itau Unibanco;-2561333,69
Saídas;Insumos de produção;16/06/2023;Itau Unibanco;-18276,55
Saídas;Insumos;16/06/2023;Itau Unibanco;-4033,1
Saídas;Serviços terceirizados;16/06/2023;Itau Unibanco;-760,83
Saídas;Peças de manutenção;16/06/2023;Itau Unibanco;-2234,31
Saídas;Material de consumo;16/06/2023;Itau Unibanco;-623,17
Saídas;Despesas com viagens;16/06/2023;Itau Unibanco;-110,76
Saídas;Outras despesas;16/06/2023;Itau Unibanco;-206,48
Saídas;Despesas bancárias;16/06/2023;Itau Unibanco;-1258,16
Entradas;Receita de aplicações;16/06/2023;Itau Unibanco;26610,85
Entradas;Transferências de entradas;16/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;16/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;16/06/2023;Bradesco;208721,78
Saídas;Fretes;16/06/2023;Bradesco;-76,99
Saídas;Matéria-prima;16/06/2023;Bradesco;-107587,36
Saídas;Insumos de produção;16/06/2023;Bradesco;-1116,82
Saídas;Insumos;16/06/2023;Bradesco;-193,26
Saídas;Serviços terceirizados;16/06/2023;Bradesco;-25,22
Saídas;Peças de manutenção;16/06/2023;Bradesco;-68,66
Saídas;Material de consumo;16/06/2023;Bradesco;-23,75
Saídas;Despesas com viagens;16/06/2023;Bradesco;-4,9
Saídas;Outras despesas;16/06/2023;Bradesco;-8,42
Saídas;Despesas bancárias;16/06/2023;Bradesco;-68,93
Entradas;Receita de aplicações;16/06/2023;Bradesco;1237,02
Entradas;Transferências de entradas;16/06/2023;Bradesco;0
Saídas;Transferências de saídas;16/06/2023;Bradesco;0
Entradas;Vendas de produtos;16/06/2023;Inter;64540,13
Saídas;Fretes;16/06/2023;Inter;-19,94
Saídas;Matéria-prima;16/06/2023;Inter;-23083,26
Saídas;Insumos de produção;16/06/2023;Inter;-266,18
Saídas;Insumos;16/06/2023;Inter;-42,31
Saídas;Serviços terceirizados;16/06/2023;Inter;-9,48
Saídas;Peças de manutenção;16/06/2023;Inter;-23,17
Saídas;Material de consumo;16/06/2023;Inter;-3,46
Saídas;Despesas com viagens;16/06/2023;Inter;-1,66
Saídas;Outras despesas;16/06/2023;Inter;-1,46
Saídas;Despesas bancárias;16/06/2023;Inter;-21,08
Entradas;Receita de aplicações;16/06/2023;Inter;353,06
Entradas;Transferências de entradas;16/06/2023;Inter;0
Saídas;Transferências de saídas;16/06/2023;Inter;0
Entradas;Vendas de produtos;19/06/2023;Itau Unibanco;4247713,27
Saídas;Fretes;19/06/2023;Itau Unibanco;-2375,75
Saídas;Matéria-prima;19/06/2023;Itau Unibanco;-3602251,38
Saídas;Insumos de produção;19/06/2023;Itau Unibanco;-14103,99
Saídas;Água;19/06/2023;Itau Unibanco;-316022,37
Saídas;Insumos;19/06/2023;Itau Unibanco;-3988,98
Saídas;Serviços terceirizados;19/06/2023;Itau Unibanco;-670,31
Saídas;Peças de manutenção;19/06/2023;Itau Unibanco;-1911,44
Saídas;Material de consumo;19/06/2023;Itau Unibanco;-705,11
Saídas;Despesas com viagens;19/06/2023;Itau Unibanco;-115,25
Saídas;Outras despesas;19/06/2023;Itau Unibanco;-236,46
Saídas;Despesas bancárias;19/06/2023;Itau Unibanco;-1374,55
Entradas;Receita de aplicações;19/06/2023;Itau Unibanco;29194,81
Entradas;Transferências de entradas;19/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;19/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;19/06/2023;Bradesco;215496,66
Saídas;Fretes;19/06/2023;Bradesco;-67,14
Saídas;Matéria-prima;19/06/2023;Bradesco;-105983,91
Saídas;Insumos de produção;19/06/2023;Bradesco;-769,89
Saídas;Água;19/06/2023;Bradesco;-13561,72
Saídas;Insumos;19/06/2023;Bradesco;-161,44
Saídas;Serviços terceirizados;19/06/2023;Bradesco;-34,86
Saídas;Peças de manutenção;19/06/2023;Bradesco;-85,85
Saídas;Material de consumo;19/06/2023;Bradesco;-31,32
Saídas;Despesas com viagens;19/06/2023;Bradesco;-5,27
Saídas;Outras despesas;19/06/2023;Bradesco;-9,13
Saídas;Despesas bancárias;19/06/2023;Bradesco;-63,58
Entradas;Receita de aplicações;19/06/2023;Bradesco;1154,28
Entradas;Transferências de entradas;19/06/2023;Bradesco;0
Saídas;Transferências de saídas;19/06/2023;Bradesco;0
Entradas;Vendas de produtos;19/06/2023;Inter;66200,61
Saídas;Fretes;19/06/2023;Inter;-20,6
Saídas;Matéria-prima;19/06/2023;Inter;-22528,82
Saídas;Insumos de produção;19/06/2023;Inter;-312,61
Saídas;Água;19/06/2023;Inter;-4077,51
Saídas;Insumos;19/06/2023;Inter;-41,11
Saídas;Serviços terceirizados;19/06/2023;Inter;-8,67
Saídas;Peças de manutenção;19/06/2023;Inter;-20,43
Saídas;Material de consumo;19/06/2023;Inter;-4,57
Saídas;Despesas com viagens;19/06/2023;Inter;-1,37
Saídas;Outras despesas;19/06/2023;Inter;-1,75
Saídas;Despesas bancárias;19/06/2023;Inter;-20,61
Entradas;Receita de aplicações;19/06/2023;Inter;290,29
Entradas;Transferências de entradas;19/06/2023;Inter;0
Saídas;Transferências de saídas;19/06/2023;Inter;0
Entradas;Vendas de produtos;20/06/2023;Itau Unibanco;4218072,27
Saídas;Fretes;20/06/2023;Itau Unibanco;-2267
Saídas;Matéria-prima;20/06/2023;Itau Unibanco;-3403166,65
Saídas;Insumos de produção;20/06/2023;Itau Unibanco;-16882,75
Saídas;Insumos;20/06/2023;Itau Unibanco;-3948,08
Saídas;Serviços terceirizados;20/06/2023;Itau Unibanco;-734,04
Saídas;Peças de manutenção;20/06/2023;Itau Unibanco;-1706,46
Saídas;Material de consumo;20/06/2023;Itau Unibanco;-560,57
Saídas;Despesas com viagens;20/06/2023;Itau Unibanco;-146,24
Saídas;Outras despesas;20/06/2023;Itau Unibanco;-244,12
Saídas;Despesas bancárias;20/06/2023;Itau Unibanco;-1707,96
Entradas;Receita de aplicações;20/06/2023;Itau Unibanco;21902,69
Entradas;Transferências de entradas;20/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;20/06/2023;Itau Unibanco;0
Saídas;Máquinas e equipamentos;20/06/2023;Itau Unibanco;-253518,79
Entradas;Vendas de produtos;20/06/2023;Bradesco;236451,09
Saídas;Fretes;20/06/2023;Bradesco;-82,03
Saídas;Matéria-prima;20/06/2023;Bradesco;-138027,57
Saídas;Insumos de produção;20/06/2023;Bradesco;-1103,78
Saídas;Insumos;20/06/2023;Bradesco;-179,56
Saídas;Serviços terceirizados;20/06/2023;Bradesco;-27,89
Saídas;Peças de manutenção;20/06/2023;Bradesco;-85,7
Saídas;Material de consumo;20/06/2023;Bradesco;-28
Saídas;Despesas com viagens;20/06/2023;Bradesco;-5,13
Saídas;Outras despesas;20/06/2023;Bradesco;-8,63
Saídas;Despesas bancárias;20/06/2023;Bradesco;-64,89
Entradas;Receita de aplicações;20/06/2023;Bradesco;1283,97
Entradas;Transferências de entradas;20/06/2023;Bradesco;0
Saídas;Transferências de saídas;20/06/2023;Bradesco;0
Saídas;Máquinas e equipamentos;20/06/2023;Bradesco;-12503,92
Entradas;Vendas de produtos;20/06/2023;Inter;63911,52
Saídas;Fretes;20/06/2023;Inter;-22,11
Saídas;Matéria-prima;20/06/2023;Inter;-26354,98
Saídas;Insumos de produção;20/06/2023;Inter;-310,13
Saídas;Insumos;20/06/2023;Inter;-45,87
Saídas;Serviços terceirizados;20/06/2023;Inter;-8,39
Saídas;Peças de manutenção;20/06/2023;Inter;-22,32
Saídas;Material de consumo;20/06/2023;Inter;-4,42
Saídas;Despesas com viagens;20/06/2023;Inter;-1,77
Saídas;Outras despesas;20/06/2023;Inter;-1,63
Saídas;Despesas bancárias;20/06/2023;Inter;-18,83
Entradas;Receita de aplicações;20/06/2023;Inter;274,22
Entradas;Transferências de entradas;20/06/2023;Inter;0
Saídas;Transferências de saídas;20/06/2023;Inter;0
Saídas;Máquinas e equipamentos;20/06/2023;Inter;-3556,9
Entradas;Vendas de produtos;21/06/2023;Itau Unibanco;4189537,92
Saídas;Fretes;21/06/2023;Itau Unibanco;-2235,08
Saídas;Matéria-prima;21/06/2023;Itau Unibanco;-3496491,84
Saídas;Insumos de produção;21/06/2023;Itau Unibanco;-14027,58
Saídas;Insumos;21/06/2023;Itau Unibanco;-3776,95
Saídas;Serviços terceirizados;21/06/2023;Itau Unibanco;-918
Saídas;Peças de manutenção;21/06/2023;Itau Unibanco;-1707,79
Saídas;Material de consumo;21/06/2023;Itau Unibanco;-664,95
Saídas;Despesas com viagens;21/06/2023;Itau Unibanco;-137,83
Saídas;Outras despesas;21/06/2023;Itau Unibanco;-214
Saídas;Despesas bancárias;21/06/2023;Itau Unibanco;-1521,23
Entradas;Receita de aplicações;21/06/2023;Itau Unibanco;29259,13
Entradas;Transferências de entradas;21/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;21/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;21/06/2023;Bradesco;234117,64
Saídas;Fretes;21/06/2023;Bradesco;-77,97
Saídas;Matéria-prima;21/06/2023;Bradesco;-133988,33
Saídas;Insumos de produção;21/06/2023;Bradesco;-1080,53
Saídas;Insumos;21/06/2023;Bradesco;-174,52
Saídas;Serviços terceirizados;21/06/2023;Bradesco;-29,68
Saídas;Peças de manutenção;21/06/2023;Bradesco;-90,02
Saídas;Material de consumo;21/06/2023;Bradesco;-32,18
Saídas;Despesas com viagens;21/06/2023;Bradesco;-7,26
Saídas;Outras despesas;21/06/2023;Bradesco;-8,45
Saídas;Despesas bancárias;21/06/2023;Bradesco;-70,17
Entradas;Receita de aplicações;21/06/2023;Bradesco;998,71
Entradas;Transferências de entradas;21/06/2023;Bradesco;0
Saídas;Transferências de saídas;21/06/2023;Bradesco;0
Entradas;Vendas de produtos;21/06/2023;Inter;61240,59
Saídas;Fretes;21/06/2023;Inter;-22,22
Saídas;Matéria-prima;21/06/2023;Inter;-26435,76
Saídas;Insumos de produção;21/06/2023;Inter;-214,84
Saídas;Insumos;21/06/2023;Inter;-44,52
Saídas;Serviços terceirizados;21/06/2023;Inter;-8,14
Saídas;Peças de manutenção;21/06/2023;Inter;-23,09
Saídas;Material de consumo;21/06/2023;Inter;-3,67
Saídas;Despesas com viagens;21/06/2023;Inter;-1,77
Saídas;Outras despesas;21/06/2023;Inter;-1,2
Saídas;Despesas bancárias;21/06/2023;Inter;-16,6
Entradas;Receita de aplicações;21/06/2023;Inter;296,89
Entradas;Transferências de entradas;21/06/2023;Inter;0
Saídas;Transferências de saídas;21/06/2023;Inter;0
Entradas;Vendas de produtos;22/06/2023;Itau Unibanco;4382484,18
Saídas;Fretes;22/06/2023;Itau Unibanco;-2288,03
Saídas;Matéria-prima;22/06/2023;Itau Unibanco;-2908218,23
Saídas;Insumos de produção;22/06/2023;Itau Unibanco;-16627,75
Saídas;Insumos;22/06/2023;Itau Unibanco;-3281,64
Saídas;Serviços terceirizados;22/06/2023;Itau Unibanco;-932,62
Saídas;Peças de manutenção;22/06/2023;Itau Unibanco;-1988,94
Saídas;Material de consumo;22/06/2023;Itau Unibanco;-734,19
Saídas;Despesas com viagens;22/06/2023;Itau Unibanco;-141,09
Saídas;Outras despesas;22/06/2023;Itau Unibanco;-202,87
Saídas;Despesas bancárias;22/06/2023;Itau Unibanco;-1877,98
Entradas;Receita de aplicações;22/06/2023;Itau Unibanco;27252,88
Entradas;Transferências de entradas;22/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;22/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;22/06/2023;Bradesco;215503,3
Saídas;Fretes;22/06/2023;Bradesco;-83,08
Saídas;Matéria-prima;22/06/2023;Bradesco;-142565,35
Saídas;Insumos de produção;22/06/2023;Bradesco;-1042,9
Saídas;Insumos;22/06/2023;Bradesco;-136,57
Saídas;Serviços terceirizados;22/06/2023;Bradesco;-33,91
Saídas;Peças de manutenção;22/06/2023;Bradesco;-73,54
Saídas;Material de consumo;22/06/2023;Bradesco;-27,76
Saídas;Despesas com viagens;22/06/2023;Bradesco;-5,79
Saídas;Outras despesas;22/06/2023;Bradesco;-6,81
Saídas;Despesas bancárias;22/06/2023;Bradesco;-51,23
Entradas;Receita de aplicações;22/06/2023;Bradesco;1089,08
Entradas;Transferências de entradas;22/06/2023;Bradesco;0
Saídas;Transferências de saídas;22/06/2023;Bradesco;0
Entradas;Vendas de produtos;22/06/2023;Inter;63814,1
Saídas;Fretes;22/06/2023;Inter;-21,38
Saídas;Matéria-prima;22/06/2023;Inter;-27896,06
Saídas;Insumos de produção;22/06/2023;Inter;-232,49
Saídas;Insumos;22/06/2023;Inter;-47,64
Saídas;Serviços terceirizados;22/06/2023;Inter;-7,6
Saídas;Peças de manutenção;22/06/2023;Inter;-21,68
Saídas;Material de consumo;22/06/2023;Inter;-3,89
Saídas;Despesas com viagens;22/06/2023;Inter;-1,39
Saídas;Outras despesas;22/06/2023;Inter;-1,45
Saídas;Despesas bancárias;22/06/2023;Inter;-21,21
Entradas;Receita de aplicações;22/06/2023;Inter;331,61
Entradas;Transferências de entradas;22/06/2023;Inter;0
Saídas;Transferências de saídas;22/06/2023;Inter;0
Entradas;Vendas de produtos;23/06/2023;Itau Unibanco;4178020,97
Saídas;Fretes;23/06/2023;Itau Unibanco;-2282,23
Saídas;Matéria-prima;23/06/2023;Itau Unibanco;-3222449,11
Saídas;Insumos de produção;23/06/2023;Itau Unibanco;-15813,41
Saídas;Insumos;23/06/2023;Itau Unibanco;-4067,89
Saídas;Serviços terceirizados;23/06/2023;Itau Unibanco;-944,79
Saídas;Peças de manutenção;23/06/2023;Itau Unibanco;-1776,58
Saídas;Aluguéis;23/06/2023;Itau Unibanco;-94400,59
Saídas;Material de consumo;23/06/2023;Itau Unibanco;-684,6
Saídas;Despesas com viagens;23/06/2023;Itau Unibanco;-146,56
Saídas;Outras despesas;23/06/2023;Itau Unibanco;-215,69
Saídas;Despesas bancárias;23/06/2023;Itau Unibanco;-1432,94
Entradas;Receita de aplicações;23/06/2023;Itau Unibanco;22939,36
Entradas;Transferências de entradas;23/06/2023;Itau Unibanco;0
Saídas;Transferências de saídas;23/06/2023;Itau Unibanco;0
Entradas;Vendas de produtos;23/06/2023;Bradesco;207053,36
Saídas;Fretes;23/06/2023;Bradesco;-80,57
Saídas;Matéria-prima;23/06/2023;Bradesco;-109627,36
Saídas;Insumos de produção;23/06/2023;Bradesco;-1120,65
Saídas;Insumos;23/06/2023;Bradesco;-177,22
Saídas;Serviços terceirizados;23/06/2023;Bradesco;-28,57
Saídas;Peças de manutenção;23/06/2023;Bradesco;-76,62
Saídas;Aluguéis;23/06/2023;Bradesco;-3680,85
Saídas;Material de consumo;23/06/2023;Bradesco;-30,66
Saídas;Despesas com viagens;23/06/2023;Bradesco;-6,25
Saídas;Outras despesas;23/06/2023;Bradesco;-9,6
Saídas;Despesas bancárias;23/06/2023;Bradesco;-68,67
Entradas;Receita de aplicações;23/06/2023;Bradesco;1338,18
Entradas;Transferências de entradas;23/06/2023;Bradesco;0
Saídas;Transferências de saídas;23/06/2023;Bradesco;0
Entradas;Vendas de produtos;23/06/2023;Inter;79796,23
